1.000000000000000000e+00
8.000000000000000444e-01
6.400000000000001243e-01
5.120000000000001217e-01
4.096000000000001307e-01
3.276800000000001378e-01
2.621440000000000992e-01
2.097152000000001015e-01
1.677721600000000868e-01
1.342177280000000639e-01
1.073741824000000594e-01
8.589934592000005031e-02
6.871947673600004025e-02
5.497558138880003636e-02
4.398046511104003464e-02
3.518437208883203049e-02
2.814749767106562717e-02
2.251799813685250243e-02
1.801439850948200264e-02
1.441151880758560246e-02
1.152921504606848301e-02
9.223372036854787098e-03
7.378697629483829679e-03
5.902958103587064090e-03
4.722366482869651792e-03
3.777893186295721521e-03
3.022314549036577390e-03
2.417851639229261912e-03
1.934281311383409660e-03
1.547425049106727858e-03
