1.150690682166994216e+00
1.322708424465366184e+00
1.509370815603731542e+00
1.710079480642607175e+00
1.924016323829753627e+00
2.150179366561015826e+00
2.387444347390678789e+00
2.634652657244347829e+00
2.890716348654382983e+00
3.154723483757560842e+00
3.426024869921854954e+00
3.704286375869452641e+00
3.989497764560885340e+00
4.281937019190271698e+00
4.582096417478511263e+00
4.890581620058954471e+00
5.207996932838106829e+00
5.534828497853069074e+00
5.871332989744609598e+00
6.217433956288402896e+00
6.572623944097521154e+00
6.935871184356011021e+00
7.305536626831426794e+00
7.679318844866327431e+00
8.054255545149599627e+00
8.426814505192764315e+00
8.793099279313818073e+00
9.149176560215101617e+00
9.491509071919756124e+00
9.817460510485773284e+00
