1.766963787289888232e+00
2.138062821765142729e+00
2.584846428949747033e+00
3.122255355735323867e+00
3.767810121966077119e+00
4.541822187718518755e+00
5.467543271659224047e+00
6.571236772998815034e+00
7.882148925459369515e+00
9.432348039457734146e+00
1.125639135588090767e+01
1.339077297412288736e+01
1.587310389281505429e+01
1.874097666817775121e+01
2.203047337662886918e+01
2.577428832053723085e+01
2.999945849351223259e+01
3.472472722228563669e+01
3.995761234991803690e+01
4.569131539894320326e+01
5.190170004051833530e+01
5.854468889395445785e+01
6.555456024834899154e+01
7.284372520942213214e+01
8.030456161916815461e+01
8.781370416247590072e+01
9.523880834823816599e+01
1.024472646276143308e+02
1.093157780709343143e+02
1.157393535428605418e+02
