8.455980263776358141e-01
3.306201197485534315e-01
1.749078722866636015e-01
1.156625360089399007e-01
8.489117156657621788e-02
6.394553540556835447e-02
5.226606200085005122e-02
2.937268457316957390e-02
1.309971734197461733e-02
