1.946105466317134214e+00
1.954317170948536742e+00
1.935878442709707103e+00
1.767787025724493422e+00
1.706829083849691342e+00
1.610579186327626644e+00
1.526209817473233255e+00
1.504233813159271849e+00
1.384951641199942962e+00
1.318384419892601134e+00
1.177034574554592927e+00
1.158274751700518079e+00
1.070718795082358676e+00
9.947728974346154995e-01
9.267067259364667464e-01
8.535616973180943923e-01
8.109226791913097809e-01
7.706921499001527787e-01
7.162908940270331648e-01
6.747057341041330369e-01
6.416059686839983289e-01
6.142698888053803596e-01
5.775095276092101493e-01
5.510614672894283972e-01
