-1.315119694500883896e-02,-3.670985926552121359e-03,-9.415037989311814126e-03,2.004960687805437680e-03,9.202926056699541058e-03,-4.144673205610124173e-03,5.574761411238787073e-03,1.475704498767831108e-02,1.114301174836155109e-02,-7.305169409516400203e-03,-2.608409428103378863e-02,-3.194074973482716184e-02,-3.695842988388545192e-02,-4.790589036212222762e-02,-5.094357225687907303e-02,-2.277437470088077009e-02,2.466484469724991579e-02,3.502068181835855942e-02,1.979555019839679408e-04,-9.209416277262960637e-04,1.327624004378621762e-02,-1.137866781599798996e-02,1.607615742713000562e-02,2.314987407213709228e-02,-1.861402890190125281e-02,-9.852556992990467791e-03,-5.770837117715990616e-03,-7.538237781058242104e-03,7.655664062353156885e-03,1.006996607416875064e-03,-7.546884936496349450e-03,9.107629537309827605e-03,1.222797791475396106e-02,1.423210076904820459e-02,3.105141395517454009e-02,1.919117241745699198e-02,5.835758601130905387e-03,-4.464334603334729756e-03,1.647523000594408593e-02,1.144889728687327468e-02,2.413347253915755497e-02,3.974485086801373551e-02,3.408356950328331192e-02,4.228409396058456504e-02,3.211687061058739884e-02,1.925019415445821530e-02,-1.052108486424751382e-02,-3.427807136880792194e-02,-1.254819678460659949e-02,1.346979357289822266e-02,1.717561223379072272e-02,3.113989026015424530e-02,2.667609104706347017e-02,1.806339283723529254e-02,2.688127475834315577e-02,2.944601618058249881e-02,2.621580298988370958e-02,1.975771046366081932e-02,7.235502065011410744e-03,1.576748451563872444e-03,2.223671174660921124e-02,4.301006266404685391e-02,2.636223096305937569e-02,6.571650155734465315e-05,-5.574530462350235638e-03,2.540629739505979867e-03,2.807872243418641639e-02,3.002868477497342217e-02,1.060058586321756258e-02,1.200941232544702753e-03,-6.189677724002667913e-03,5.012824205070563754e-03,1.695217912879516675e-02,1.735593202492313053e-02,1.784250226348294693e-02,-9.653564105318868105e-04,2.992975856426371983e-02,5.569264815474170988e-02,2.701780983616913767e-02,-1.972572328092312907e-02,-2.034518724125518319e-02,-1.363557534408129518e-02,-2.069655374795288660e-03,-3.062536666394617690e-03,7.144804113651842536e-03,1.848821284804180731e-05,-3.708201346482725702e-04,-3.415067585325854554e-02,-3.777564273281452251e-02,1.395380273148265696e-02,7.161788864092671208e-03,-1.916289548685189831e-02,-1.030484658674818768e-02,2.667199556688716611e-02,4.544602107753245579e-02,3.914732410315074213e-02,2.289141177783152875e-02,3.116679406092862786e-02,2.737163332506525881e-02,-3.625316236022274596e-03
-2.335985350858745674e-02,-3.818017073822274621e-03,2.345551494397038472e-03,-6.942184304208509626e-03,-1.473365384481242768e-02,-2.453926147917737111e-02,-1.910692609388040669e-02,-2.672435165195490014e-03,-9.269070626597701590e-03,-1.385861843042511532e-02,4.325751339864826461e-03,2.194520539520329605e-03,1.276836695518959036e-02,-2.935182192848515004e-02,-5.072650724588691207e-02,-1.562221257405510544e-02,3.059829193825342603e-02,-8.618101689596147086e-04,3.576436344965142067e-03,1.382698083157030133e-02,2.489120845059843851e-02,-1.659699081716540722e-02,-5.754214519997174343e-03,1.069645884778801237e-02,9.674881994223036991e-03,9.013454088640099338e-04,-1.505721536453805826e-02,-1.090022649516479702e-02,-1.922186510602403448e-02,1.613077469861885424e-02,1.183178155742807547e-03,-5.522915504871000678e-03,1.260996841218509079e-02,2.974095453994326371e-02,2.945488466342597450e-02,-1.226243768386459793e-02,3.207767939369665644e-04,7.132631547799653249e-03,2.132229351283657093e-02,3.564956211339442155e-02,3.059289008007868432e-02,4.540199432982728461e-02,3.536514098463997696e-02,2.975247686114872864e-02,2.561425614820814212e-02,3.646159333998946761e-02,2.881335809879027876e-02,1.098435564844269657e-02,3.715546151327713681e-02,4.702000071694874272e-02,3.143403474217486282e-02,4.094503648109881072e-02,3.744226590988325443e-02,2.446976549768942188e-02,3.453537004703192970e-02,3.551428828839157253e-02,4.524531649891359170e-02,2.829434923305197691e-02,4.918887856337220144e-03,-9.127201087856195993e-03,1.061434513765869420e-02,1.847020174032727724e-02,3.102758969702992115e-02,2.948124064492557012e-02,1.290724807552284109e-02,2.715883064859286530e-02,2.971187741830447898e-02,1.834909176441465450e-02,1.007432872662994416e-02,1.852990788422630153e-02,2.753838438231195895e-03,-2.163263691591331417e-02,1.442106796853269424e-02,4.754159984800919447e-02,2.039218640141950145e-02,4.240603871714543338e-03,3.818178955567060051e-02,4.410863530507277280e-02,1.744445264884451202e-02,9.387632719691819949e-03,2.382684765667223564e-02,2.441199972504760896e-02,2.634180892170122357e-02,-4.123480744363375305e-03,7.310926125917827090e-03,3.064801187045977648e-02,2.221005976631774959e-02,-3.880459680816454593e-02,-4.582652451875578181e-02,-2.000946917206646025e-02,-1.129045984482416470e-02,-2.339301118946645469e-02,-8.931062888827688562e-03,2.272635008054373074e-02,3.192051209072391260e-02,3.155971483123730381e-02,1.558783442808822639e-02,3.427633502751419731e-02,4.865484766131224215e-02,1.086739858226673516e-02
-2.119164119052232426e-02,3.343873707189609634e-03,1.826777617424829581e-02,6.523412358215852080e-04,-2.706688395391351754e-02,-5.013209293386920035e-02,-4.904047079390513181e-02,-2.489934978252264508e-02,-2.967416851004789358e-02,-2.182721757779684801e-03,2.666620298735868089e-02,1.115731029823036069e-02,-1.160560713659786192e-02,-3.598205203512110095e-02,-2.026012806941955569e-02,5.092299056493117260e-03,3.830640457636570739e-03,-1.896298872217738740e-02,-9.989179981609655479e-03,2.235590973985895902e-02,6.626816697544724022e-03,-8.596958853535015266e-03,1.127008603702288336e-03,2.207982711378314242e-02,2.693965355965512176e-02,-1.004022293344387223e-02,-2.099386018880935317e-02,-1.995056979019043525e-02,5.604757895398174150e-03,4.349455388963049951e-02,1.137659826366973700e-02,-2.173036698419414034e-02,-2.148135002452155815e-02,1.325720412469302834e-02,1.224669504501885858e-02,-3.142941900669474209e-02,-2.768550196444728717e-02,-3.667927817584931693e-03,3.770333939212694441e-04,8.681650282056738166e-03,4.518549812481022221e-02,4.421099005040692725e-02,4.341769735165072752e-02,3.129525550846599946e-02,5.262344765241473016e-02,1.042646717743964946e-01,1.112750954756108607e-01,1.244431342698514437e-01,1.327638025068074157e-01,1.360687913559469608e-01,1.226280017509593229e-01,1.191658800426410036e-01,1.121636860093449539e-01,9.896274227553228386e-02,1.094840474547378179e-01,8.486914575985333997e-02,7.925113989520646274e-02,4.747459280249394231e-02,-4.734580841545234925e-03,-3.719228732040311819e-03,-5.540247302074415708e-03,-1.580865697366228700e-02,4.140136895493175262e-03,1.468747878662090417e-03,3.196320725340445063e-02,3.916332420994331209e-02,1.456537420855307657e-02,-1.393099869670327839e-02,-7.088177277900703510e-03,-1.055000740494245470e-02,-1.398389070543153145e-02,-4.612010659291232439e-02,-6.420330599656312587e-03,3.494129172315664500e-02,2.477829265758852567e-02,7.811936341635034725e-03,7.191327792851505765e-03,6.279010133406114080e-03,9.914019124593609344e-04,9.998063144882718412e-03,4.050474866569488130e-02,5.563869223931661168e-02,2.900096152195206362e-02,-1.620899852494003465e-02,-2.385460630440872087e-03,1.177376840127661306e-02,2.957577420368952270e-02,-3.440696115420117940e-03,-4.081755451041935157e-02,6.498063115303806536e-03,-1.154684647360445376e-02,-1.399504400153535333e-02,-3.027670770721906102e-03,1.580273401154860119e-02,1.399732751283201682e-02,-5.808695637742292139e-03,-8.551244341881703015e-03,2.250754428133113633e-02,4.037450814100713992e-02,2.597829705558371560e-03
1.162132458750412406e-02,1.400812924882562788e-02,3.792004954866221023e-02,2.991722404681915193e-02,5.932071169968161639e-03,-2.227636893910232840e-02,-2.032129217711439728e-02,-2.324063113795717117e-02,-2.716869119484308093e-02,-6.257231457552914211e-04,1.209191991856169504e-02,-6.030528626177526774e-03,-4.248506018958364550e-02,-1.963612837484587925e-02,1.780877807166135821e-02,3.264399588010924447e-02,2.674493846205927561e-02,-1.033480055358280969e-02,-1.141566561029566662e-03,2.956168944454334868e-02,-6.210682733821526469e-04,6.975843381010163324e-03,1.029393735146755945e-02,3.705115915094554790e-02,4.121981436414548505e-02,1.219090648654286291e-02,2.419742077846787076e-03,1.535406594501248501e-02,3.059094035354674446e-02,7.585474357428745318e-02,6.568855093426222147e-02,1.717847275788656966e-02,-1.022004541391153404e-02,4.117038564057857661e-03,7.659964726814910349e-03,-1.572559346792055945e-02,-1.066729515486034008e-02,-9.778256424505485378e-03,1.538128372441299740e-03,3.338925833305405461e-02,6.088263392746058600e-02,7.802142160017595807e-02,1.113770667503285322e-01,1.690913533856865936e-01,1.982401799405202891e-01,2.176542701894210452e-01,2.590050633515420531e-01,2.941681290051743614e-01,3.035656202732127662e-01,3.155291173318879872e-01,3.030185465021971725e-01,3.026593413008976663e-01,2.882145301304210316e-01,2.492901975528458158e-01,2.478649798110600933e-01,2.031786591252251750e-01,1.536736271457692926e-01,1.225181531374526928e-01,8.273375583236584896e-02,5.632681467604433445e-02,3.345717898869487311e-02,1.218309713956855500e-02,-1.452334683118113381e-02,-1.940595582704684671e-02,4.591746083995450201e-03,6.965332697059938710e-03,-1.908118088846689347e-02,-1.326645547893397226e-02,-2.901691890499245863e-02,-1.284822957547010480e-02,-2.335806978635499020e-02,-3.009712505680740835e-02,-1.573997901032170299e-02,6.264567778268302634e-03,-1.294481654354032174e-02,-1.737852988830487777e-03,8.872308478706288776e-03,8.718902418592876236e-03,-9.362563212128721668e-03,1.452143998678098735e-02,2.332835404921049585e-02,1.072620682193416164e-03,-2.867262165600837145e-02,-2.418815326850389316e-02,9.943854486440282386e-03,2.393030712046395614e-02,4.030048126782694723e-02,2.887824840144242663e-02,1.429060630209736532e-02,1.895689834529037943e-02,2.497919909333708166e-02,1.548506726244023440e-02,1.348248789532910386e-02,1.997659888510545240e-02,4.871377977106305240e-03,-3.589840922007399293e-02,-2.578856100069341906e-02,1.578529324719473922e-02,3.722279029945312762e-02,4.082640327185837331e-02
2.157310945394029511e-02,1.731079084213178049e-02,1.684424572832227129e-02,2.242941664229364251e-02,3.244865495981011372e-02,2.596630465295296508e-02,-4.403400295933820874e-03,-5.094327578214655206e-02,-3.618331271760738543e-02,-9.394617043431890968e-03,1.675191722699718305e-02,1.214574134560503921e-02,-1.674299369605779589e-02,-1.439658569016612905e-02,1.343584631437161683e-02,3.354700675658192632e-02,2.678459951526884764e-02,1.993652512016172440e-02,2.079619311387566338e-02,-7.885657926886002755e-04,-5.383482307679557377e-03,-1.136925675596721363e-02,-2.511393469633381448e-03,2.264882249895606298e-02,4.892868251412622188e-02,3.274502222197799711e-02,3.252587139941263278e-02,3.310840171280374222e-02,1.118764307424233162e-02,3.660358029971573501e-02,5.149381202883242942e-02,6.582535141794729205e-03,-3.808161077773369874e-02,-3.735074787764743748e-03,2.026221668730133693e-02,1.826804001739990371e-02,2.582141457637476128e-02,3.095197780168066834e-02,8.211734270809614711e-02,1.259945169464517511e-01,1.644170624591671515e-01,2.065452423887200184e-01,2.756270637275715085e-01,3.634159589545377100e-01,4.366379826381031060e-01,4.401618204157783931e-01,4.749896409794749363e-01,5.223296364381004864e-01,5.530796657096366253e-01,5.428782242012957227e-01,5.577889307100295513e-01,5.446612303899254215e-01,5.067424013766770319e-01,4.708752208993566835e-01,4.502834980078287974e-01,3.990262858287207948e-01,3.582595618699969675e-01,2.946079182300757049e-01,2.455665022108868834e-01,1.923506931405271070e-01,1.245346495684144239e-01,7.434906602136290288e-02,3.374838991483036787e-02,-2.306251392620891488e-02,-1.072733595559083319e-02,-8.559783499445500210e-03,-6.473753127681475261e-03,-1.542420767694843708e-02,-3.087437670401338430e-02,-2.268796635956568664e-03,-6.484776973982697701e-03,-1.112840364827366590e-04,1.808827038381004282e-02,2.146521237503362656e-03,-2.330728328776343616e-03,2.107476124056381628e-02,2.274742221024296518e-02,2.628326596805634352e-02,-6.089879984944743252e-03,8.169355514308848654e-04,1.487771021922568854e-02,-1.291742281828317171e-02,-2.174915682882821999e-02,-3.803591933281447179e-03,1.808198535401425028e-02,2.771474762757479907e-02,4.386976945366400510e-03,1.825244099341054305e-02,4.156207831718924939e-02,4.924434531447553082e-02,4.762899074211203454e-02,3.951239919383525007e-02,1.663374062472491172e-02,4.642257202167300589e-03,1.245005485904438977e-02,-1.807958295497487378e-02,-5.801271769817581414e-03,4.044743853581431181e-03,-3.730121458265678314e-03,1.426652905033409975e-02
3.165876583050936111e-02,2.121948482542976300e-02,-9.941648009517523032e-03,-1.243070538715426721e-02,2.247918732386701424e-02,5.566831852095784072e-02,3.784771821488898402e-02,-6.983139118236364462e-04,-3.701904063897627772e-02,-3.452146415888946579e-02,8.953146590401261234e-03,2.710996955696053090e-02,2.190899779597008101e-03,-8.607890021630905386e-03,3.246724666060279291e-03,2.744690845301927390e-02,3.402991758276027734e-02,3.707461063671953216e-02,1.098375429021102023e-02,-3.226936164712768118e-02,-4.130447750861676592e-02,-1.766595311432768434e-02,-6.901082053099465152e-03,1.166598729481290939e-02,3.734108481430099130e-02,2.825667747778605465e-02,2.083324836576363331e-02,1.318280236956265172e-02,2.102086325207339068e-02,3.534746474495794460e-02,2.282827740945674727e-02,1.155287035613402485e-02,1.021394081619220184e-03,3.274908635956610276e-03,2.762978566956872037e-02,5.739870261652289113e-02,8.830689738396153843e-02,1.268132909160248900e-01,2.369110724392042011e-01,3.319360803495192691e-01,3.851420287673276155e-01,4.407992621804628364e-01,5.189972324411310511e-01,5.912684586158540867e-01,6.640492031117484206e-01,6.806866737810178813e-01,6.786810009295316526e-01,6.867171662567468360e-01,7.301147846465333435e-01,7.367082528288926291e-01,7.567377392599942132e-01,7.156033133559490667e-01,6.700190414119010507e-01,6.813319022549745307e-01,6.534898027447071378e-01,6.199637865243359247e-01,5.719453367166209556e-01,5.109580715485343427e-01,4.398677928379894353e-01,3.726764960374197577e-01,3.050927034063815602e-01,2.209529200848670549e-01,1.622101002463964825e-01,7.373077107668780938e-02,3.589909918078952600e-02,1.054459919823053093e-02,1.667770177977936918e-03,-5.745048623112383734e-03,-1.968861659181278534e-02,-1.265704292249009155e-03,1.090607856826818212e-02,2.379946876812215339e-02,5.399884076996554205e-02,3.463397528988816643e-02,1.712194247971444983e-02,2.673428785636866589e-02,2.837350646913600061e-02,3.110049892398161764e-02,6.125370865854087854e-04,1.084685767254054897e-02,2.159184663714178859e-03,-7.620588477670203059e-03,3.684726032170099197e-03,1.139714784247680343e-02,2.839782852479636258e-02,-5.491351091874152601e-04,-1.953022477404236373e-02,-1.399779426350193298e-02,2.747949476022706894e-03,3.788830758962337397e-03,1.893831107228656496e-02,-3.007216782313477943e-03,-1.374933481447762618e-02,1.113871579856109961e-03,1.611882527232699064e-02,1.191202370293001356e-02,1.080542968615839233e-02,-2.095621137268415674e-02,-2.347653668108281785e-02,-1.492601450658212654e-02
2.307403611762794127e-02,3.163543876911703578e-02,8.723400458198193874e-04,-1.660922157459321369e-02,2.142182108213000480e-03,5.598917666118716219e-02,7.578128072897591383e-02,3.834252356103264037e-02,8.739200115017765197e-03,4.275735612397479207e-03,2.275773291822912048e-02,3.887198588202218918e-02,1.256113300243460670e-02,1.278921537135600806e-02,1.463046470180358327e-02,6.139931738225898328e-03,1.952593930622055496e-02,2.879201540812678650e-02,3.750397776582149734e-02,-9.836895527754921376e-03,-4.703636193976289126e-02,-2.831512018195647684e-02,-8.036482366328666360e-03,-4.404666065892770196e-03,2.089184496092229282e-02,-1.620049218587375772e-03,-1.197660746835363388e-02,-3.131395614212915957e-02,-3.347892427819026961e-02,9.129297790041727978e-03,1.697660953674811485e-02,2.526244065218171547e-02,2.960100465342649020e-02,4.458185104020279815e-02,7.833657851873201960e-02,1.515320910506297303e-01,2.369138496917138348e-01,3.395801901319479565e-01,4.621483976003771810e-01,5.584091460488513903e-01,6.215032042434850412e-01,6.566708522136720516e-01,6.979514153939341270e-01,7.186052116990007121e-01,7.446399989857279689e-01,7.587192400676783244e-01,7.264233043956634939e-01,7.178645237891955189e-01,7.289446178542964283e-01,7.293908716682422355e-01,7.126388126826633806e-01,6.998389973861256497e-01,6.946759410671661250e-01,7.247431717070793589e-01,7.112895665657408273e-01,6.968353160832589932e-01,6.894710806671366932e-01,6.712073217844412021e-01,6.250355524606621138e-01,5.743962914824165544e-01,5.173241399841012056e-01,4.598798621221241723e-01,3.410886005373541252e-01,2.293031120762659691e-01,1.378798255308754661e-01,5.303145362939601370e-02,2.415442114954471919e-02,1.170777277452968168e-02,1.109204086832921154e-02,-1.252626294576605903e-03,2.545361628982172053e-02,2.130756611242229370e-02,1.002678431690096073e-02,3.041103492878519110e-03,-8.992861972806145965e-03,1.456635959205542646e-02,2.846719941633527734e-02,4.799391619290036687e-02,7.513294992773318637e-03,-1.412284101662855673e-02,-2.883803786432834193e-02,-1.424575785958853008e-02,1.278968662197718653e-05,1.403436824210759978e-02,3.272346635331156717e-02,1.605529761045714626e-02,-2.087989009133446594e-02,-3.208343030224250492e-02,-5.562909897355500233e-03,-1.726921948217594038e-02,-3.503917785702359566e-03,-3.208513583568647909e-03,-1.828379571120353209e-02,-3.303244363113910786e-02,-3.398335491095207800e-02,-1.710688792279140003e-02,8.712055762037006212e-03,-1.997286881674539827e-03,-3.274347503307377394e-02,-2.706016110354390880e-02
9.544640838840059982e-03,2.252792147954882362e-02,1.730158462092734606e-02,-1.786907786852373614e-02,-1.032226970415389689e-02,3.512997727563651335e-02,7.743292072910912260e-02,5.659118869146100017e-02,2.189455802980102422e-02,3.681517407209875664e-03,3.274878097530227461e-02,1.769423354503548568e-02,-2.332737668049583366e-02,-6.191207738461344812e-03,-2.594647800967072454e-03,-2.329600406855897310e-03,-4.546024263263781506e-03,1.785770152867405258e-02,5.304009487413792467e-02,1.806161196250050116e-02,-8.139869654471248994e-03,7.042176648772865977e-03,1.753404013621683022e-02,1.205773172954487452e-02,2.405790107531981942e-02,-3.091367642757414380e-03,-1.752091564451382227e-03,-1.889507839997519451e-02,-2.027558448956150172e-02,-2.050066825425897465e-03,1.890858343067859659e-02,4.180025243887672964e-02,8.425853825918180884e-02,1.273991331126309579e-01,2.010312006223741454e-01,3.123193302754236900e-01,4.298054241562294653e-01,5.539920516273448836e-01,6.306388752877171155e-01,6.812339255368311530e-01,7.424740281552633103e-01,7.464359212248955489e-01,7.122122255322601569e-01,6.592570390275651615e-01,6.514458778378996451e-01,6.312943631821701373e-01,6.060354489947512580e-01,5.705432953898286197e-01,5.679966414804683561e-01,5.472335667611553101e-01,5.132352441490394268e-01,5.298006941887275500e-01,5.714914994613569110e-01,6.122484441499492780e-01,6.334742792245727783e-01,6.541935234461742077e-01,6.617627866365622946e-01,7.093988634821022377e-01,7.259956096150697036e-01,7.305944192179413266e-01,7.208564345523902350e-01,6.389505649285495137e-01,5.248623703463929369e-01,3.984949781774776434e-01,2.873801527501516073e-01,1.741576360870469298e-01,7.764891286749474320e-02,1.262020534334776234e-02,-2.080207555473907732e-02,-2.146541222765391277e-02,4.633629751179037248e-02,4.688720681971902948e-03,-2.872827445545261815e-02,-2.122656021669111492e-03,-2.758195536818469629e-03,1.455723991338751105e-02,3.263017880607509136e-02,1.702044255346590873e-02,-1.723787481153429141e-02,-2.809805125533923476e-02,-2.282096410608649983e-02,-2.062789302236864991e-02,-4.179619180019394226e-03,1.408670201101058089e-02,3.595518020973343526e-02,1.314084389963879329e-02,-1.571096666767030081e-02,1.304194817333956258e-02,1.467651715505004228e-02,-3.896117640645471725e-03,9.658545487728764645e-03,-8.958949809084806870e-03,-1.308673944951549428e-02,-2.013795832692524823e-02,-2.895522120244770764e-02,3.490943445102326348e-03,2.486812090436840011e-02,1.522063577300899334e-02,1.683177816460840887e-05,-1.488063008191403691e-03
-1.552974436150704463e-02,-2.940543116129600010e-02,-8.306166376468582246e-04,-6.899915657065144869e-03,-5.050672793432950392e-03,-1.095098907333626193e-02,2.058276009425935582e-02,4.148079291791927081e-02,6.879855096249564567e-03,-1.664771751198173416e-02,8.349997870249214332e-03,-2.174229620805756200e-02,-1.816436398315647571e-02,-6.293318108080009354e-03,-6.522155579342863579e-03,2.342300635035490797e-02,7.502106251938304993e-03,2.488918985228148750e-02,3.063651613318893463e-02,7.682081591687095479e-03,-7.216912866013239225e-03,8.176259235626176514e-03,3.321498271617270154e-02,1.180526191951064216e-02,8.043638375019222797e-03,-7.659274309858826735e-03,-7.612573622948926033e-03,-1.638928572766013003e-03,2.425337973123363466e-02,3.085090994483424831e-02,2.914232124323035134e-02,4.930469340894443053e-02,1.427313511200312413e-01,2.645783554774712720e-01,3.770834054299498916e-01,4.979511910821806109e-01,5.833423361708591770e-01,6.806584080089150834e-01,6.756489467932828008e-01,6.538311922680306587e-01,6.667045881715537581e-01,6.417205053461678688e-01,5.717030286858748589e-01,5.008651416163683034e-01,4.761429951961352325e-01,4.370699753440659419e-01,3.991123489471898322e-01,3.684613579890753110e-01,3.483735232852298580e-01,3.277899454633876331e-01,3.137044032021738538e-01,3.398673528051701642e-01,3.907001649084178574e-01,4.283757548957727868e-01,4.503797037196619613e-01,4.837939753275895538e-01,5.155807237032856705e-01,5.556633339384523529e-01,6.226969788301269793e-01,7.057506556785891894e-01,7.434696726633086561e-01,7.114271176753483861e-01,6.492503514209512216e-01,5.649703750987669082e-01,4.837172660508146094e-01,3.511127167695580198e-01,2.310277918266666619e-01,1.086505551301199524e-01,3.018287439742844969e-02,1.784552653957637014e-02,2.644056555206547587e-02,-6.562117349506763064e-03,-3.088240138727221806e-02,1.386811374040664013e-02,2.784664202279577006e-02,1.533148295965271191e-03,2.504306711256029661e-02,6.219412431070527048e-03,-2.698798475990719925e-02,-1.426653355613296398e-02,-1.731709431945231345e-02,-2.606256143757054028e-02,-2.636662505382615651e-03,8.213641250557013329e-03,-9.782925771549405569e-03,-2.351157036488218943e-02,-1.844568090024287232e-02,1.092904580621724409e-02,9.246809144920806189e-03,1.403778306814790211e-03,-8.224636962297846021e-03,-1.431614301793693311e-02,-2.826603790007667372e-03,-1.045713123143159062e-02,-4.827888875401975532e-03,1.224320183489630877e-02,5.421535348563973067e-02,7.250255740263143733e-02,3.149156698626800338e-02,9.921767149005850800e-03
-1.163056344452210317e-02,-2.030235898288976215e-02,2.264165959299166420e-03,-7.645131755448661415e-03,-9.195193657942218879e-03,-1.966820465810210222e-02,-1.024424462027016813e-03,2.052314262228334407e-02,-5.482321426790582111e-03,3.214875106021341730e-03,-4.981868342625043328e-03,-3.340141040590104138e-02,-3.681949749179182219e-02,-1.660169334308636557e-02,2.989988912652841169e-03,1.728581197314840029e-02,-4.036426694309619423e-03,-3.768935133563883211e-04,8.619819172580409083e-03,-8.244499384009826293e-03,-1.243442819409975794e-02,-1.496791766755127540e-02,-1.364829986421869229e-03,5.898356388090966046e-03,1.255177355885717799e-02,-8.910225452887068909e-03,1.228685590011569656e-02,1.726275400438893187e-02,2.648370903419480782e-02,5.324698306998103953e-02,9.705640105677465490e-02,1.470929932609863766e-01,2.722667991488607053e-01,4.174577039441612625e-01,5.565497152791728519e-01,6.647002975191496077e-01,7.275117998674083264e-01,7.037349474573344477e-01,6.255342504854619623e-01,5.277976867671072547e-01,4.853737280667660969e-01,4.416964816874803801e-01,3.890978981624345079e-01,3.299130541315037357e-01,3.140504487898543307e-01,2.911067753154150672e-01,2.675341300643103715e-01,2.139068316475627174e-01,2.058743747641291755e-01,2.044795224675228784e-01,2.232769392914755180e-01,2.452609503422797377e-01,2.684911204180692734e-01,2.866649232856386398e-01,2.942593050032495938e-01,3.091558813130264038e-01,3.366324688606459614e-01,3.871976241985717326e-01,4.466036489188410785e-01,5.344110468302714079e-01,5.847475638629713313e-01,6.298251474891193302e-01,6.421227246451397530e-01,6.534450543409943135e-01,6.470183034601494354e-01,5.579288690158921149e-01,4.158906609478293936e-01,2.790279699311032924e-01,1.594084063142485186e-01,7.416122391515668488e-02,3.311593046169597487e-02,-1.871900057664530048e-02,-3.203945409872263617e-02,-5.941234185480412378e-03,1.148113288543435584e-02,3.583936825190636027e-02,4.858802891161753679e-02,1.100859100419781383e-02,3.804231123285400917e-04,-1.304233445240202127e-02,-1.710358936020085069e-02,-1.548080904456843737e-02,3.816990926457410060e-04,-2.586389685719874681e-03,-3.090315575161956679e-02,-4.007136148626146838e-02,-1.643099186835787762e-02,-5.981534274176386612e-03,-2.190756262953182099e-02,-2.846162649197223060e-02,-1.135146017786287098e-02,5.926935666007292214e-03,-6.859349366599445941e-03,-1.193121148965434891e-02,-4.435679964371740114e-03,8.079449860832419936e-03,3.300325375246625920e-02,7.679119775944556747e-02,3.241649561026716669e-02,-3.892955299406121450e-03
