3.391724381634985686e-01
1.574477607538289914e-01
8.445389030076141945e-02
5.085709568468847752e-02
3.717958785287062834e-02
2.864659984973681739e-02
2.380569169647932248e-02
1.349725598960975839e-02
5.402105279247706483e-03
